0.009995889690, -0.001351893494
0.02000024178, 0.0002050916334
0.03000096713, 0.001383972256
0.04000072535, 0.003608677276
0.05000000000, 0.004628109538
0.05952642776, 0.007194709782
0.06952691132, 0.01170207408
0.07952715310, 0.01817280550
0.08905406443, 0.02609550180
0.09905503156, 0.03530820327
0.1090540644, 0.04340830330
0.1200000000, 0.05350042119
0.1300000000, 0.06979188896
0.1400000000, 0.08564909722
0.1500000000, 0.1039248497
0.1600000000, 0.1274359706
0.1700000000, 0.1524600670
0.1800000000, 0.1779284864
0.1900000000, 0.2084893045
0.2000000000, 0.2428843347
0.2100000000, 0.2795605030
0.2200000000, 0.3227808062
0.2300000000, 0.3697185597
0.2400000000, 0.4147380857
0.2500000000, 0.4623871568
0.2600000000, 0.5104267455
0.2700000000, 0.5617637164
0.2800000000, 0.6132759274
0.2900000000, 0.6677593809
0.3000000000, 0.7233755850
0.3100000000, 0.7746928334
0.3200000000, 0.8335961079
0.3300000000, 0.8929658537
0.3400000000, 0.9464096908
0.3500000000, 1.004872470
0.3600000000, 1.064065799
0.3700000000, 1.119130819
0.3800000000, 1.180768890
0.3900000000, 1.239284200
0.4000000000, 1.288688371
0.4100000000, 1.341309732
0.4200000000, 1.390960592
0.4300000000, 1.435312769
0.4400000000, 1.483279191
0.4500000000, 1.526520334
0.4600000000, 1.564622089
0.4700000000, 1.604576256
0.4800000000, 1.640530786
0.4900000000, 1.673613828
0.5000000000, 1.708955915
0.5100000000, 1.739824115
0.5200000000, 1.765606353
0.5300000000, 1.795617990
0.5400000000, 1.818935161
0.5500000000, 1.839690369
0.5600000000, 1.862381445
0.5700000000, 1.876043643
0.5800000000, 1.887219321
0.5900000000, 1.900642571
0.6000000000, 1.907687277
0.6100000000, 1.908792540
0.6200000000, 1.908590004
0.6300000000, 1.908210303
0.6400000000, 1.901309583
0.6500000000, 1.886999791
0.6600000000, 1.874880434
0.6700000000, 1.861064218
0.6800000000, 1.842120018
0.6900000000, 1.820778005
0.7000000000, 1.797673537
0.7100000000, 1.772961059
0.7200000000, 1.744908700
0.7300000000, 1.714947326
0.7400000000, 1.683999773
0.7500000000, 1.647325699
0.7600000000, 1.609176692
0.7700000000, 1.571379220
0.7800000000, 1.529408485
0.7900000000, 1.484586708
0.8000000000, 1.438860494
0.8100000000, 1.389970628
0.8200000000, 1.342733692
0.8300000000, 1.290680273
0.8400000000, 1.237083595
0.8500000000, 1.177565400
0.8600000000, 1.114838010
0.8700000000, 1.057203436
0.8800000000, 0.9948164777
0.8900000000, 0.9327755797
0.9000000000, 0.8731260120
0.9100000000, 0.8055428867
0.9200000000, 0.7384400695
0.9300000000, 0.6771845075
0.9400000000, 0.6087709157
0.9500000000, 0.5393471199
0.9600000000, 0.4737063083
0.9700000000, 0.4006530465
0.9800000000, 0.3297443043
0.9900000000, 0.2642400916
1.000000000, 0.1880021272
1.010000000, 0.1102917612
1.020000000, 0.03625698649
1.030000000, -0.04230786128
1.040000000, -0.1172741604
1.050000000, -0.1877798209
1.060000000, -0.2650998014
1.070000000, -0.3393294593
1.080000000, -0.4077556694
1.090000000, -0.4820594847
1.100000000, -0.5503112246
1.110000000, -0.6212230512
1.120000000, -0.6920128820
1.130000000, -0.7611276761
1.140000000, -0.8302483665
1.150000000, -0.8921586738
1.160000000, -0.9592654068
1.170000000, -1.026274738
1.180000000, -1.087963858
1.190000000, -1.150111790
1.200000000, -1.211300962
1.210000000, -1.270488280
1.220000000, -1.332316584
1.230000000, -1.392419988
1.240000000, -1.446585307
1.250000000, -1.498320606
1.260000000, -1.547961172
1.270000000, -1.594170233
1.280000000, -1.639062798
1.290000000, -1.682823977
1.300000000, -1.725129575
1.310000000, -1.762920347
1.320000000, -1.800187885
1.330000000, -1.836714755
1.340000000, -1.867719613
1.350000000, -1.896034483
1.360000000, -1.920797058
1.370000000, -1.946435497
1.380000000, -1.966413622
1.390000000, -1.983249830
1.400000000, -2.000329096
1.410000000, -2.010004565
1.420000000, -2.018180567
1.430000000, -2.028742629
1.440000000, -2.032805524
1.450000000, -2.030251511
1.460000000, -2.026108010
1.470000000, -2.021233866
1.480000000, -2.013552742
1.490000000, -2.004372630
1.500000000, -1.990401089
1.510000000, -1.972331675
1.520000000, -1.954400627
1.530000000, -1.935045521
1.540000000, -1.911487612
1.550000000, -1.884030989
1.560000000, -1.854503073
1.570000000, -1.825379749
1.580000000, -1.796187787
1.590000000, -1.759675374
1.600000000, -1.722452446
1.610000000, -1.686537090
1.620000000, -1.643612412
1.630000000, -1.599039091
1.640000000, -1.554943417
1.650000000, -1.503834192
1.660000000, -1.452600646
1.670000000, -1.398205472
1.680000000, -1.344083445
1.690000000, -1.286541442
1.700000000, -1.223456790
1.710000000, -1.160087621
1.720000000, -1.095578805
1.730000000, -1.031820761
1.740000000, -0.9681122392
1.750000000, -0.8999854459
1.760000000, -0.8311099585
1.770000000, -0.7659917095
1.780000000, -0.6994551037
1.790000000, -0.6293102356
1.800000000, -0.5596524144
1.810000000, -0.4883280976
1.820000000, -0.4153340311
1.830000000, -0.3457956567
1.840000000, -0.2717584706
1.850000000, -0.1940881311
1.860000000, -0.1177831565
1.870000000, -0.03793971011
1.880000000, 0.03827703207
1.890000000, 0.1091150490
1.900000000, 0.1845503971
1.910000000, 0.2585124744
1.920000000, 0.3271535176
1.930000000, 0.3991954024
1.940000000, 0.4683198949
1.950000000, 0.5382264332
1.960000000, 0.6060372690
1.970000000, 0.6764095358
1.980000000, 0.7457676362
1.990000000, 0.8052334750
2.000000000, 0.8717136206
2.010000000, 0.9392721584
2.020000000, 1.001303102
2.030000000, 1.066437874
2.040000000, 1.127922951
2.050000000, 1.182696362
2.060000000, 1.239421115
2.070000000, 1.291993913
2.080000000, 1.339288051
2.090000000, 1.390027768
2.100000000, 1.438594545
2.110000000, 1.482001537
2.120000000, 1.527254089
2.130000000, 1.569435233
2.140000000, 1.606419216
2.150000000, 1.644112845
2.160000000, 1.679074622
2.170000000, 1.710233792
2.180000000, 1.741277273
2.190000000, 1.768196932
2.200000000, 1.792984617
2.210000000, 1.817083239
2.220000000, 1.834934838
2.230000000, 1.852433042
2.240000000, 1.868135520
2.250000000, 1.875905947
2.260000000, 1.882298607
2.270000000, 1.890015506
2.280000000, 1.895505837
2.290000000, 1.894407984
2.300000000, 1.887834339
2.310000000, 1.882872149
2.320000000, 1.877284391
2.330000000, 1.867099438
2.340000000, 1.851357451
2.350000000, 1.831695960
2.360000000, 1.810123686
2.370000000, 1.790075807
