1.3400000000e+0, -2.2870969624e+0
1.3500000000e+0, -2.1025308898e+0
1.3600000000e+0, -1.9275558687e+0
1.3700000000e+0, -1.7457411848e+0
1.3800000000e+0, -1.5671938956e+0
1.3900000000e+0, -1.3761576208e+0
1.4000000000e+0, -1.1815281345e+0
1.4100000000e+0, -9.7852566630e-1
1.4200000000e+0, -7.8202419563e-1
1.4300000000e+0, -5.7957262459e-1
1.4400000000e+0, -3.7805993889e-1
1.4500000000e+0, -1.8003764397e-1
1.4600000000e+0, 3.3224589422e-2
1.4700000000e+0, 2.2710319256e-1
1.4800000000e+0, 4.2638972390e-1
1.4900000000e+0, 6.3970144776e-1
1.5000000000e+0, 8.4332986033e-1
1.5100000000e+0, 1.0321774669e+0
1.5200000000e+0, 1.2183317442e+0
1.5300000000e+0, 1.4161222271e+0
1.5400000000e+0, 1.6043093476e+0
1.5500000000e+0, 1.7850164915e+0
1.5600000000e+0, 1.9562582626e+0
1.5700000000e+0, 2.1251810652e+0
1.5800000000e+0, 2.3050523076e+0
1.5900000000e+0, 2.4615344830e+0
1.6000000000e+0, 2.6152346139e+0
1.6100000000e+0, 2.7632277322e+0
1.6200000000e+0, 2.9060130084e+0
1.6300000000e+0, 3.0356354924e+0
1.6400000000e+0, 3.1500296416e+0
1.6500000000e+0, 3.2751383982e+0
1.6600000000e+0, 3.3886342728e+0
1.6700000000e+0, 3.4828417905e+0
1.6800000000e+0, 3.5716163008e+0
1.6900000000e+0, 3.6563184912e+0
1.7000000000e+0, 3.7233108248e+0
1.7100000000e+0, 3.7781702452e+0
1.7200000000e+0, 3.8337235936e+0
1.7300000000e+0, 3.8747271347e+0
1.7400000000e+0, 3.9067424810e+0
1.7500000000e+0, 3.9391660778e+0
1.7600000000e+0, 3.9567642923e+0
1.7700000000e+0, 3.9555831829e+0
1.7800000000e+0, 3.9429282491e+0
1.7900000000e+0, 3.9244565461e+0
1.8000000000e+0, 3.8961081635e+0
1.8100000000e+0, 3.8554890225e+0
1.8200000000e+0, 3.8082720564e+0
1.8300000000e+0, 3.7402906843e+0
1.8400000000e+0, 3.6669344357e+0
1.8500000000e+0, 3.5916037773e+0
1.8600000000e+0, 3.4953953455e+0
1.8700000000e+0, 3.3989684741e+0
1.8800000000e+0, 3.2865313132e+0
1.8900000000e+0, 3.1788033438e+0
1.9000000000e+0, 3.0649214180e+0
1.9100000000e+0, 2.9331736074e+0
1.9200000000e+0, 2.7941704784e+0
1.9300000000e+0, 2.6445985087e+0
1.9400000000e+0, 2.5068941312e+0
1.9500000000e+0, 2.3474507720e+0
1.9600000000e+0, 2.1666623441e+0
1.9700000000e+0, 2.0062867270e+0
1.9800000000e+0, 1.8309646007e+0
1.9900000000e+0, 1.6478284394e+0
2.0000000000e+0, 1.4587590278e+0
2.0100000000e+0, 1.2720615525e+0
2.0200000000e+0, 1.0881294355e+0
2.0300000000e+0, 8.7753892927e-1
2.0400000000e+0, 6.7811352165e-1
2.0500000000e+0, 4.7335804377e-1
2.0600000000e+0, 2.7470488641e-1
2.0700000000e+0, 7.4186465523e-2
2.0800000000e+0, -1.3284746464e-1
2.0900000000e+0, -3.3544115255e-1
2.1000000000e+0, -5.2683315709e-1
2.1100000000e+0, -7.2367257169e-1
2.1200000000e+0, -9.3510468857e-1
2.1300000000e+0, -1.1362223620e+0
2.1400000000e+0, -1.3343166677e+0
2.1500000000e+0, -1.5264169757e+0
2.1600000000e+0, -1.7145497757e+0
2.1700000000e+0, -1.9081798451e+0
2.1800000000e+0, -2.0842234829e+0
2.1900000000e+0, -2.2473764610e+0
2.2000000000e+0, -2.4068783658e+0
2.2100000000e+0, -2.5859165344e+0
2.2200000000e+0, -2.7438528785e+0
2.2300000000e+0, -2.8791912377e+0
2.2400000000e+0, -3.0179155501e+0
2.2500000000e+0, -3.1538372782e+0
2.2600000000e+0, -3.2779280888e+0
2.2700000000e+0, -3.3826086648e+0
2.2800000000e+0, -3.4828169210e+0
2.2900000000e+0, -3.5756472957e+0
2.3000000000e+0, -3.6625901051e+0
2.3100000000e+0, -3.7387878943e+0
2.3200000000e+0, -3.8008833525e+0
2.3300000000e+0, -3.8577404335e+0
2.3400000000e+0, -3.8997638114e+0
2.3500000000e+0, -3.9352950431e+0
2.3600000000e+0, -3.9596709665e+0
2.3700000000e+0, -3.9608456306e+0
2.3800000000e+0, -3.9501428049e+0
2.3900000000e+0, -3.9427130591e+0
2.4000000000e+0, -3.9183537248e+0
2.4100000000e+0, -3.8787300774e+0
2.4200000000e+0, -3.8308982447e+0
2.4300000000e+0, -3.7663952978e+0
2.4400000000e+0, -3.6913354420e+0
2.4500000000e+0, -3.6195985798e+0
2.4600000000e+0, -3.5403690655e+0
2.4700000000e+0, -3.4362344564e+0
2.4800000000e+0, -3.3245774554e+0
2.4900000000e+0, -3.2209232134e+0
2.5000000000e+0, -3.1050008161e+0
2.5100000000e+0, -2.9693300459e+0
2.5200000000e+0, -2.8131778716e+0
2.5300000000e+0, -2.6704781439e+0
2.5400000000e+0, -2.5240467631e+0
2.5500000000e+0, -2.3650127954e+0
2.5600000000e+0, -2.1876663199e+0
2.5700000000e+0, -2.0135398232e+0
2.5800000000e+0, -1.8468352907e+0
2.5900000000e+0, -1.6605161853e+0
2.6000000000e+0, -1.4743751570e+0
2.6100000000e+0, -1.2737428340e+0
2.6200000000e+0, -1.0673407103e+0
2.6300000000e+0, -8.7982571113e-1
2.6400000000e+0, -6.8282090505e-1
2.6500000000e+0, -4.8519286234e-1
2.6600000000e+0, -2.7301622907e-1
2.6700000000e+0, -7.7455462771e-2
2.6800000000e+0, 1.2177610604e-1
2.6900000000e+0, 3.2555857563e-1
2.7000000000e+0, 5.3368598872e-1
2.7100000000e+0, 7.4237617721e-1
2.7200000000e+0, 9.2981324581e-1
2.7300000000e+0, 1.1277121182e+0
2.7400000000e+0, 1.3221251084e+0
2.7500000000e+0, 1.5117280996e+0
2.7600000000e+0, 1.6937777405e+0
2.7700000000e+0, 1.8682313560e+0
2.7800000000e+0, 2.0537288293e+0
2.7900000000e+0, 2.2212553494e+0
2.8000000000e+0, 2.3842619639e+0
2.8100000000e+0, 2.5420378995e+0
2.8200000000e+0, 2.6985937591e+0
2.8300000000e+0, 2.8400435882e+0
2.8400000000e+0, 2.9702053191e+0
2.8500000000e+0, 3.0986537631e+0
2.8600000000e+0, 3.2234679971e+0
2.8700000000e+0, 3.3336186175e+0
2.8800000000e+0, 3.4277714158e+0
2.8900000000e+0, 3.5307401215e+0
2.9000000000e+0, 3.6113170090e+0
2.9100000000e+0, 3.6708569694e+0
2.9200000000e+0, 3.7426230082e+0
2.9300000000e+0, 3.8047265553e+0
2.9400000000e+0, 3.8508117977e+0
2.9500000000e+0, 3.8922292826e+0
2.9600000000e+0, 3.9252887619e+0
2.9700000000e+0, 3.9387110198e+0
2.9800000000e+0, 3.9387809145e+0
2.9900000000e+0, 3.9395480319e+0
3.0000000000e+0, 3.9346674269e+0
3.0100000000e+0, 3.9014757147e+0
3.0200000000e+0, 3.8584574611e+0
3.0300000000e+0, 3.8098859989e+0
3.0400000000e+0, 3.7517077526e+0
3.0500000000e+0, 3.6938452341e+0
3.0600000000e+0, 3.6262655811e+0
3.0700000000e+0, 3.5445021595e+0
3.0800000000e+0, 3.4412159870e+0
3.0900000000e+0, 3.3390281063e+0
3.1000000000e+0, 3.2341979346e+0
3.1100000000e+0, 3.1075446936e+0
3.1200000000e+0, 2.9818492972e+0
3.1300000000e+0, 2.8465939954e+0
3.1400000000e+0, 2.7081931154e+0
3.1500000000e+0, 2.5549026460e+0
3.1600000000e+0, 2.4017758954e+0
3.1700000000e+0, 2.2406677125e+0
3.1800000000e+0, 2.0721359131e+0
3.1900000000e+0, 1.9039120122e+0
3.2000000000e+0, 1.7169808602e+0
3.2100000000e+0, 1.5351216496e+0
3.2200000000e+0, 1.3479426137e+0
3.2300000000e+0, 1.1596672819e+0
3.2400000000e+0, 9.6667041319e-1
3.2500000000e+0, 7.6185900367e-1
3.2600000000e+0, 5.6941105086e-1
3.2700000000e+0, 3.6186187457e-1
3.2800000000e+0, 1.5752600421e-1
3.2900000000e+0, -5.3871536320e-2
3.3000000000e+0, -2.5827765934e-1
3.3100000000e+0, -4.5758660935e-1
3.3200000000e+0, -6.5936782466e-1
3.3300000000e+0, -8.6166611984e-1
3.3400000000e+0, -1.0702700092e+0
3.3500000000e+0, -1.2629053917e+0
3.3600000000e+0, -1.4541196711e+0
3.3700000000e+0, -1.6495958354e+0
3.3800000000e+0, -1.8328084541e+0
3.3900000000e+0, -2.0108497821e+0
3.4000000000e+0, -2.1842626296e+0
3.4100000000e+0, -2.3637893155e+0
3.4200000000e+0, -2.5334885622e+0
3.4300000000e+0, -2.6870226096e+0
3.4400000000e+0, -2.8285096709e+0
3.4500000000e+0, -2.9769052704e+0
3.4600000000e+0, -3.1154188772e+0
3.4700000000e+0, -3.2287179317e+0
